case_title,case_number,section,entity_text,entity_label
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,Security Council Resolution 1509,DOCUMENT
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,Mission des Nations Unies au République Démocratique de Congo,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,MONUC,ORGANIZATION
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,30 June 2004,DATE
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,8 July 2004,DATE
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,January February 2004,DATE
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,background_information,AP2004/626/05,DOCUMENT
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,recommendations,dpko,Organization
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,recommendations,unsubstantiated,Status
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,recommendations,officer,Role
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,recommendations,id,Identifier
ALLEGATIONS OF MISMANAGEMENT AND WASTE OF RESOURCES BY THE OFFICER OF THE UNMIL FUEL CELL,ID CASE NO. 0425/04,recommendations,rec iv04/425/01,Case Reference
Report of Investigation – ID Case 0050/05,0050/05,introduction,13 february 2005,DATE
Report of Investigation – ID Case 0050/05,0050/05,introduction,investigations division office internal oversight services,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,introduction,unon,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,introduction,united nations,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,introduction,nairobi,LOCATION
Report of Investigation – ID Case 0050/05,0050/05,introduction,united nations children fund,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,introduction,unicef,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,introduction,un sacco,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,introduction,14 18 february 2005,DATE
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,un sacco,Organization
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,"2,500",Quantity
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,unon,Organization
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,united nations,Organization
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,oios,Organization
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,loan,Financial Term
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,contract,Financial Term
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,staff,Role
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,appointment,Event
Report of Investigation – ID Case 0050/05,0050/05,investigation_details,document,Document Type
Report of Investigation – ID Case 0050/05,0050/05,applicable_laws_and_procedural_rules,united nations,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,applicable_laws_and_procedural_rules,administrative tribunal,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,applicable_laws_and_procedural_rules,unat,ORGANIZATION
Report of Investigation – ID Case 0050/05,0050/05,applicable_laws_and_procedural_rules,judgement 562,DOCUMENT
Report of Investigation – ID Case 0050/05,0050/05,applicable_laws_and_procedural_rules,2 july 1993,DATE
Report of Investigation – ID Case 0050/05,0050/05,methodology,OIOS,Organization
Report of Investigation – ID Case 0050/05,0050/05,methodology,UNICEF,Organization
Report of Investigation – ID Case 0050/05,0050/05,methodology,UNON,Organization
Report of Investigation – ID Case 0050/05,0050/05,methodology,UNICEF,Organization
Report of Investigation – ID Case 0050/05,0050/05,methodology,UNICEF,Organization
Report of Investigation – ID Case 0050/05,0050/05,background_information,un sacco,Organization
Report of Investigation – ID Case 0050/05,0050/05,background_information,1975,Date
Report of Investigation – ID Case 0050/05,0050/05,background_information,united nations,Organization
Report of Investigation – ID Case 0050/05,0050/05,background_information,kenya,Location
Report of Investigation – ID Case 0050/05,0050/05,background_information,$ 13.5 million,Monetary
Report of Investigation – ID Case 0050/05,0050/05,background_information,"2,500",Quantity
Report of Investigation – ID Case 0050/05,0050/05,background_information,kshs 500,Monetary
Report of Investigation – ID Case 0050/05,0050/05,background_information,$ 7,Monetary
Report of Investigation – ID Case 0050/05,0050/05,conclusions,UNICEF,Organization
Report of Investigation – ID Case 0050/05,0050/05,conclusions,Somalia,Location
Report of Investigation – ID Case 0050/05,0050/05,conclusions,OIOS,Organization
Report of Investigation – ID Case 0050/05,0050/05,conclusions,SACCO,Organization
Report of Investigation – ID Case 0050/05,0050/05,recommendations,UNON,Organization
Report of Investigation – ID Case 0050/05,0050/05,recommendations,UN SACCO,Organization
Report of Investigation – ID Case 0050/05,0050/05,recommendations,ID REC IV05/050/01,Document
Report of Investigation – ID Case 0050/05,0050/05,recommendations,ID REC IV05/050/02,Document
Report of Investigation – ID Case 0050/05,0050/05,recommendations,ID REC IV05/050/03,Document
Report of Investigation – ID Case 0050/05,0050/05,recommendations,ID REC IV05/050/04,Document
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,october 2003,DATE
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,investigations division office internal oversight services,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,unon,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,united nations,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,nairobi,LOCATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,"ksh 22,250",MONEY
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,us$ 294.70,MONEY
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,new york,LOCATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,united nations political office somalia,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,unpos,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,introduction,secretary general,TITLE
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,UNPOS,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,New York,Location
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,RSG,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,UNON,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,"August 27, 2003",Date
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,"October 7, 2003",Date
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,"Kshs 22,250",Monetary
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,"$11,560",Monetary
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,ID OIOS,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,investigation_details,UN Security Safety Unit,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,applicable_laws_and_procedural_rules,United Nations,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,applicable_laws_and_procedural_rules,SGB/2003/7,REGULATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,applicable_laws_and_procedural_rules,Rule 101.2,REGULATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,applicable_laws_and_procedural_rules,Regulation 5.12,REGULATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,methodology,united nations,ORG
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,methodology,id oios,ORG
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,methodology,unon,ORG
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,methodology,unpos,ORG
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,methodology,undp,ORG
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,methodology,nairobi,GPE
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,unpos,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,department of political affairs,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,dpa,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,secretary general,Title
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,rsg,Title
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,unpos base,Location
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,unon compound,Location
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,gigiri,Location
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,background_information,kenya,Location
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,conclusions,UNON,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,conclusions,United Nations,ORGANIZATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,conclusions,SGB/2003/7,DOCUMENT
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,conclusions,Regulation 5.12,REGULATION
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,recommendations,OIOS,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,recommendations,UNON,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,recommendations,UNPOS,Organization
Investigation into the allegation that a UNON/ITS staff member obtained money from UNPOS,ID CASE NO. 0575/03,recommendations,Secretary General,Title
Investigation into allegations of irregularities in two tender processes for the supply of cleaning machines to Pristina Airport,Case 0280/04,introduction,28 february 2003,DATE
